Start Time,Price Open,Price Close,Price High,Price Low,Volume Traded,Trade Count
2016-10-25T01:00:00.0000000Z,11.920010000000001,11.81757,11.920010000000001,11.81757,3369.74496,47
2016-10-25T02:00:00.0000000Z,11.9628,11.8348,11.9628,11.8348,397.47089592,14
2016-10-25T03:00:00.0000000Z,11.8348,11.8286,11.84469,11.7643,1202.37242712,49
2016-10-25T04:00:00.0000000Z,11.79001,11.61,11.8211,11.6,7800.04352488,341
2016-10-25T05:00:00.0000000Z,11.6075,11.69861,11.7666,11.6075,1491.01372781,39
2016-10-25T06:00:00.0000000Z,11.765,11.7494,11.765,11.66318,208.49984014,8
2016-10-25T07:00:00.0000000Z,11.64444,11.68569,11.7678,11.607510000000001,664.2519579,20
2016-10-25T08:00:00.0000000Z,11.699760000000001,11.6742,11.699760000000001,11.64184,45.69976345,5
2016-10-25T09:00:00.0000000Z,11.64183,11.73678,11.74078,11.6075,1487.84173557,58
2016-10-25T10:00:00.0000000Z,11.7013,11.71531,11.7217,11.6416,634.47164076,60
2016-10-25T11:00:00.0000000Z,11.71,11.67,11.71,11.67,172.315,5
2016-10-25T12:00:00.0000000Z,11.66,11.55,11.66,11.51111,2784.07954539,87
2016-10-25T13:00:00.0000000Z,11.55,11.4,11.55,11.30002,4833.86418889,98
2016-10-25T14:00:00.0000000Z,11.417869999999999,11.31142,11.43,11.16061,5080.79323095,147
2016-10-25T15:00:00.0000000Z,11.43,11.29797,11.43,11.13,3724.82365442,100
2016-10-25T16:00:00.0000000Z,11.29227,11.33496,11.5342,11.12,3256.86558461,89
2016-10-25T17:00:00.0000000Z,11.37295,11.328710000000001,11.3921,11.328710000000001,458.58435978,26
2016-10-25T18:00:00.0000000Z,11.27829,11.32094,11.57499,11.2485,486.86136613,19
2016-10-25T19:00:00.0000000Z,11.353480000000001,11.4,11.41,11.26931,141.3328394,12
2016-10-25T20:00:00.0000000Z,11.54758,11.5527,11.726469999999999,11.54757,1053.74040565,27
2016-10-25T21:00:00.0000000Z,11.47676,11.5,11.579,11.42633,2597.2557964000002,39
2016-10-25T22:00:00.0000000Z,11.3936,11.476289999999999,11.5,11.39201,4719.0,62
2016-10-25T23:00:00.0000000Z,11.375010000000001,11.35,11.42,11.28561,1154.68049257,30
2016-10-26T00:00:00.0000000Z,11.4534,11.54999,11.54999,11.37411,182.25323600000002,14
2016-10-26T01:00:00.0000000Z,11.52,11.52,11.52,11.52,464.78748455,5
2016-10-26T02:00:00.0000000Z,11.50992,11.50993,11.50993,11.50992,13.66805672,2
2016-10-26T03:00:00.0000000Z,11.51,11.5764,11.5764,11.4691,535.08306249,31
2016-10-26T04:00:00.0000000Z,11.5764,11.40858,11.588289999999999,11.40858,947.65761665,20
2016-10-26T05:00:00.0000000Z,11.40859,11.42993,11.42993,11.296610000000001,209.87624115,13
2016-10-26T06:00:00.0000000Z,11.4849,11.4869,11.4869,11.4849,13.557508300000002,2
2016-10-26T07:00:00.0000000Z,11.4822,11.4805,11.4822,11.47981,219.50860228,7
2016-10-26T08:00:00.0000000Z,11.50398,11.50398,11.50398,11.50398,2.5,1
2016-10-26T09:00:00.0000000Z,11.35811,11.51308,11.51308,11.35811,156.23875,2
2016-10-26T10:00:00.0000000Z,11.5116,11.5116,11.5116,11.5116,40.552040000000005,2
2016-10-26T11:00:00.0000000Z,11.512089999999999,11.5715,11.5715,11.512089999999999,90.27618211,7
2016-10-26T12:00:00.0000000Z,11.57199,11.5948,11.652560000000001,11.57199,228.80934124,8
2016-10-26T13:00:00.0000000Z,11.532910000000001,11.59325,11.604989999999999,11.5299,463.25420203,21
2016-10-26T14:00:00.0000000Z,11.61,11.6715,11.6715,11.581010000000001,224.00338569,6
2016-10-26T15:00:00.0000000Z,11.619489999999999,11.6185,11.619489999999999,11.6185,39.004269,2
2016-10-26T16:00:00.0000000Z,11.599,11.622489999999999,11.627,11.599,228.12882721,5
2016-10-26T17:00:00.0000000Z,11.615089999999999,11.62684,11.67,11.615089999999999,970.60104781,31
2016-10-26T18:00:00.0000000Z,11.615110000000001,11.53576,11.61512,11.49,1096.14169272,46
2016-10-26T21:00:00.0000000Z,11.392539999999999,11.392489999999999,11.392539999999999,11.392489999999999,200.0,2
2016-10-26T22:00:00.0000000Z,11.43,11.5076,11.5076,11.43,37.79915134,2
2016-10-26T23:00:00.0000000Z,11.50988,11.51,11.51,11.50988,12.6203,3
2016-10-27T00:00:00.0000000Z,11.49002,11.4608,11.49002,11.45984,150.14221508,10
2016-10-27T01:00:00.0000000Z,11.461110000000001,11.48,11.48,11.461110000000001,35.21613226,3
2016-10-27T02:00:00.0000000Z,11.44568,11.5437,11.5437,11.44568,162.78367768,12
2016-10-27T03:00:00.0000000Z,11.40123,11.38476,11.40123,11.30638,31.91371276,6
2016-10-27T04:00:00.0000000Z,11.35189,11.35188,11.35189,11.35188,350.0,7
2016-10-27T05:00:00.0000000Z,11.38613,11.39,11.46229,11.38602,313.81509906,9
2016-10-27T06:00:00.0000000Z,11.285910000000001,11.3,11.3,11.28572,228.92261021,7
2016-10-27T07:00:00.0000000Z,11.3783,11.29,11.3783,11.28157,304.20383418,15
2016-10-27T08:00:00.0000000Z,11.29,11.3276,11.37009,11.20023,1008.70856473,29
2016-10-27T09:00:00.0000000Z,11.21108,11.16,11.3513,11.16,1272.13474216,28
2016-10-27T10:00:00.0000000Z,11.2828,11.23069,11.34797,11.23069,101.0,4
2016-10-27T11:00:00.0000000Z,11.28857,11.36898,11.36898,11.2849,856.36574483,32
2016-10-27T12:00:00.0000000Z,11.37,11.49717,11.49939,11.37,84.53231257,6
2016-10-27T13:00:00.0000000Z,11.54,11.54,11.55989,11.54,98.20987263,7
2016-10-27T14:00:00.0000000Z,11.56847,11.36422,11.56847,11.36422,436.72805800000003,6
2016-10-27T15:00:00.0000000Z,11.40076,11.40067,11.40076,11.40067,300.0,4
2016-10-27T16:00:00.0000000Z,11.47003,11.47,11.47003,11.47,52.426759999999994,4
2016-10-27T19:00:00.0000000Z,11.43976,11.44,11.44,11.43976,160.44917,3
2016-10-27T20:00:00.0000000Z,11.44996,11.384689999999999,11.469000000000001,11.384689999999999,339.3588518,10
2016-10-27T21:00:00.0000000Z,11.48816,11.41837,11.48819,11.4181,209.27261201,6
2016-10-27T22:00:00.0000000Z,11.363480000000001,11.50365,11.51019,11.36089,1174.79282,21
2016-10-27T23:00:00.0000000Z,11.4137,11.5022,11.5022,11.4137,930.371022,28
2016-10-28T00:00:00.0000000Z,11.4987,11.4316,11.51008,11.4316,308.27519283,10
2016-10-28T01:00:00.0000000Z,11.5064,11.45555,11.5295,11.44564,1082.90372695,28
2016-10-28T02:00:00.0000000Z,11.504000000000001,11.46025,11.51701,11.46025,57.30145817,4
2016-10-28T03:00:00.0000000Z,11.52449,11.57001,11.65579,11.52449,1044.96192046,19
2016-10-28T04:00:00.0000000Z,11.57001,11.57,11.57001,11.57,304.7547,12
2016-10-28T05:00:00.0000000Z,11.44745,11.37979,11.44749,11.33739,2094.36770728,48
2016-10-28T06:00:00.0000000Z,11.3961,11.23,11.3961,11.23,791.26896239,24
2016-10-28T07:00:00.0000000Z,11.233130000000001,11.23,11.286,11.23,390.84722505,10
2016-10-28T08:00:00.0000000Z,11.23837,11.23001,11.24736,11.23001,202.80418625,26
2016-10-28T09:00:00.0000000Z,11.27839,11.274989999999999,11.27839,11.2027,1353.26354526,37
2016-10-28T10:00:00.0000000Z,11.275,11.23382,11.3099,11.23382,112.64529204,5
2016-10-28T11:00:00.0000000Z,11.3459,11.23127,11.38997,11.23127,27.8407,10
2016-10-28T12:00:00.0000000Z,11.231119999999999,11.345289999999999,11.35179,11.2127,567.82462133,25
2016-10-28T13:00:00.0000000Z,11.33349,11.17709,11.33349,11.17709,388.32044566,14
2016-10-28T14:00:00.0000000Z,11.183910000000001,11.2399,11.24516,11.16958,689.12103652,22
2016-10-28T15:00:00.0000000Z,11.2823,11.23578,11.31,11.23578,2685.05404184,33
2016-10-28T16:00:00.0000000Z,11.20479,11.26169,11.28479,11.20001,255.22072122,8
2016-10-28T17:00:00.0000000Z,11.201360000000001,11.16499,11.2787,11.1104,2143.53029292,57
2016-10-28T18:00:00.0000000Z,11.169989999999999,11.1,11.169989999999999,11.1,839.0950102,32
2016-10-28T19:00:00.0000000Z,11.1,10.91418,11.102360000000001,10.91054,4159.86161505,111
2016-10-28T20:00:00.0000000Z,10.91473,11.000010000000001,11.09187,10.91463,1204.7043069000001,38
2016-10-28T21:00:00.0000000Z,11.00009,11.0873,11.14655,11.0,1145.23529404,23
2016-10-28T22:00:00.0000000Z,11.004760000000001,11.14146,11.14146,11.0,1441.8294411,42
2016-10-28T23:00:00.0000000Z,11.09609,11.10812,11.1191,11.02195,2578.89932536,35
2016-10-29T00:00:00.0000000Z,11.1,11.12894,11.12894,11.05975,2529.64777108,19
2016-10-29T01:00:00.0000000Z,11.12,11.051789999999999,11.15,11.05178,1490.3492064000002,44
2016-10-29T02:00:00.0000000Z,11.051810000000001,11.151,11.151,11.05,3434.5342641,79
2016-10-29T03:00:00.0000000Z,11.1883,11.0766,11.1893,11.0766,58.97678298,12
2016-10-29T04:00:00.0000000Z,11.179839999999999,11.1176,11.186689999999999,11.11759,220.50044626,10
2016-10-29T05:00:00.0000000Z,11.1176,11.1524,11.15345,11.11,179.11355168,22
2016-10-29T06:00:00.0000000Z,11.16595,11.16795,11.16795,11.08297,587.16535203,47
2016-10-29T07:00:00.0000000Z,11.147780000000001,11.1579,11.1579,11.14617,289.35139357,18
2016-10-29T08:00:00.0000000Z,11.07947,11.05002,11.162289999999999,11.05,240.36679907,13
2016-10-29T09:00:00.0000000Z,11.05006,10.920010000000001,11.06102,10.920010000000001,3315.99206948,90
2016-10-29T10:00:00.0000000Z,10.92003,10.8268,10.92003,10.74001,4227.93729134,93
2016-10-29T11:00:00.0000000Z,10.77525,10.75612,10.82058,10.75612,409.74457507,16
2016-10-29T12:00:00.0000000Z,10.75794,10.71,10.766960000000001,10.71,409.54582683,31
2016-10-29T13:00:00.0000000Z,10.71,10.0856,10.71,9.92221,14167.18855417,276
2016-10-29T14:00:00.0000000Z,10.0806,10.05896,10.21878,9.237860000000001,19297.83533116,410
2016-10-29T15:00:00.0000000Z,10.07002,10.09135,10.166780000000001,9.77427,2214.13657614,70
2016-10-29T16:00:00.0000000Z,10.16555,10.5455,10.7183,10.16555,8585.00334033,189
2016-10-29T17:00:00.0000000Z,10.4987,10.41968,10.4987,10.317210000000001,1969.39611073,59
2016-10-29T18:00:00.0000000Z,10.32933,10.43858,10.56338,10.329089999999999,2303.35917556,44
2016-10-29T19:00:00.0000000Z,10.38567,10.42239,10.42239,10.14922,626.58165768,32
2016-10-29T20:00:00.0000000Z,10.3824,10.2954,10.38698,10.29261,183.26234734,18
2016-10-29T21:00:00.0000000Z,10.29009,10.25052,10.3745,10.08,2110.53916083,61
2016-10-29T22:00:00.0000000Z,10.29926,10.382710000000001,10.43,10.25821,1218.68874033,99
2016-10-29T23:00:00.0000000Z,10.365,10.42966,10.429889999999999,10.25024,530.93469224,33
2016-10-30T00:00:00.0000000Z,10.3361,10.48038,10.48039,10.32438,1245.11472185,67
2016-10-30T01:00:00.0000000Z,10.45084,10.51649,10.51649,10.45084,101.01176,3
2016-10-30T02:00:00.0000000Z,10.607510000000001,10.49578,10.6563,10.49578,212.1044892,22
2016-10-30T03:00:00.0000000Z,10.49578,10.5,10.5746,10.49578,190.24900181,10
2016-10-30T04:00:00.0000000Z,10.5,10.437510000000001,10.5,10.3901,183.76156454,11
2016-10-30T06:00:00.0000000Z,10.40935,10.43478,10.43479,10.38958,14.8238,18
2016-10-30T07:00:00.0000000Z,10.43379,10.38955,10.47977,10.38955,1220.22331893,50
2016-10-30T08:00:00.0000000Z,10.37699,10.367469999999999,10.38915,10.30744,12.29291089,13
2016-10-30T09:00:00.0000000Z,10.3851,10.3851,10.3851,10.3851,0.36725444,1
2016-10-30T10:00:00.0000000Z,10.41849,10.39,10.41849,10.39,64.28314679,6
2016-10-30T11:00:00.0000000Z,10.3461,10.36658,10.377889999999999,10.20921,545.11355858,40
2016-10-30T12:00:00.0000000Z,10.3573,10.295,10.3988,10.295,103.91936559999999,10
2016-10-30T13:00:00.0000000Z,10.36283,10.4416,10.59983,10.30101,465.50479703,37
2016-10-30T14:00:00.0000000Z,10.44721,10.6,10.6,10.44721,160.5736,15
2016-10-30T15:00:00.0000000Z,10.5999,11.0,11.19998,10.59967,5562.36722942,149
